stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,stop_short_name,,,
101283,Vanalman at Mann (SB),48.488927,-123.398797,101283,0,,Vanalman at Mann (SB),,,
101284,Watkiss at Flury (SB),48.462061,-123.456508,101284,0,,Watkiss at Flury (SB),,,
101285,Majestic at Dougall (SB),48.486901,-123.332009,101285,0,,Majestic at Dougall (SB),,,
101286,Arbutus at Juan De Fuca (WB),48.459733,-123.280344,101286,0,,Arbutus at Juan De Fuca (WB),,,
101287,Arbutus 2790 block (EB),48.457725,-123.27811,101287,0,,Arbutus 2790 block (EB),,,
101288,San Juan at Wakefield (EB),48.479479,-123.30916,101288,0,,San Juan at Wakefield (EB),,,
101289,Six Mile at Damon (EB),48.45738366,-123.4620566,101289,0,,Six Mile at Damon (EB),,,
101290,San Juan at Wakefield (WB),48.479378,-123.308415,101290,0,,San Juan at Wakefield (WB),,,
101291,Six Mile at Damon (WB),48.457579,-123.462453,101291,0,,Six Mile at Damon (WB),,,
101292,Shelbourne at Robinwood (SB),48.488972,-123.338057,101292,0,,Shelbourne at Robinwood (SB),,,
101293,Interurban at Courtland (SB),48.485625,-123.415534,101293,0,,Interurban at Courtland (SB),,,
101294,Gordon Head at San Juan (NB),48.479251,-123.307455,101294,0,,Gordon Head at San Juan (NB),,,
101295,Mann at Wilkinson (EB),48.48951,-123.400587,101295,0,,Mann at Wilkinson (EB),,,
101296,Milburn at Hatley (SB),48.419421,-123.48066,101296,0,,Milburn at Hatley (SB),,,
101297,Emily Carr at Thistlewood (WB),48.492405,-123.372259,101297,0,,Emily Carr at Thistlewood (WB),,,
101298,Mann at Wilkinson (WB),48.489708,-123.400819,101298,0,,Mann at Wilkinson (WB),,,
101299,Majestic at Hawthorne (NB),48.48789,-123.331208,101299,0,,Majestic at Hawthorne (NB),,,
101300,Emily Carr at Owlwood (EB),48.492662,-123.371074,101300,0,,Emily Carr at Owlwood (EB),,,
101301,Shelbourne at Robinwood (NB),48.489345,-123.337767,101301,0,,Shelbourne at Robinwood (NB),,,
101302,Interurban at Alan (NB),48.48689,-123.415463,101302,0,,Interurban at Alan (NB),,,
101303,Lagoon at Heatherbell (WB),48.420787,-123.480218,101303,0,,Lagoon at Heatherbell (WB),,,
101304,Atkins at Country (NB),48.44992,-123.470235,101304,0,,Atkins at Country (NB),,,
101305,Tyndall at Hillcrest (NB),48.485227,-123.320216,101305,0,,Tyndall at Hillcrest (NB),,,
101306,Chatterton at Dalewood (SB),48.493048,-123.383974,101306,0,,Chatterton at Dalewood (SB),,,
101307,Atkins at Myra (NB),48.452382,-123.468718,101307,0,,Atkins at Myra (NB),,,
101308,Tyndall at Hillcrest (SB),48.485415,-123.320288,101308,0,,Tyndall at Hillcrest (SB),,,
101309,Atkins at Country (SB),48.450023,-123.470404,101309,0,,Atkins at Country (SB),,,
101310,Sooke at Aldeane (EB),48.43999,-123.47667,101310,0,,Sooke at Aldeane (EB),,,
101311,Atkins at Six Mile (EB),48.458177,-123.464484,101311,0,,Atkins at Six Mile (EB),,,
101312,Atkins at Myra (SB),48.45254038,-123.4689428,101312,0,,Atkins at Myra (SB),,,
101313,Chatterton at Dalewood (NB),48.493464,-123.383584,101313,0,,Chatterton at Dalewood (NB),,,
101315,Atkins at Six Mile (WB),48.458228,-123.4648,101315,0,,Atkins at Six Mile (WB),,,
101316,West Saanich 4450 block (NB),48.492837,-123.387278,101316,0,,West Saanich 4450 block (NB),,,
101317,Island View at Pat Bay Hwy (WB),48.57244504,-123.400253,101317,0,,Island View at Pat Bay Hwy (WB),,,
101318,West Saanich 4450 block (SB),48.492795,-123.387503,101318,0,,West Saanich 4450 block (SB),,,
101319,Arbutus 2800 block (NB),48.459346,-123.275806,101319,0,,Arbutus 2800 block (NB),,,
101320,Atkins at Anya (SB),48.456456,-123.467383,101320,0,,Atkins at Anya (SB),,,
101321,Emily Carr at Shadywood (NB),48.494411,-123.367924,101321,0,,Emily Carr at Shadywood (NB),,,
101322,Atkins at Anya (NB),48.456437,-123.467186,101322,0,,Atkins at Anya (NB),,,
101323,Emily Carr at Lohbrunner Rd W (SB),48.494035,-123.368331,101323,0,,Emily Carr at Lohbrunner (SB),,,
101324,Wilkinson at Miller (SB),48.491187,-123.400564,101324,0,,Wilkinson at Miller (SB),,,
101325,Sooke at Cottonwood Creek (WB),48.43977,-123.478096,101325,0,,Sooke at Cottonwood Creek (WB),,,
101326,Goldstream at Wale (WB),48.44398643,-123.4759076,101326,0,,Goldstream at Wale (WB),,,
101327,Majestic at Wycliffe (SB),48.48978958,-123.3302633,101327,0,,Majestic at Wycliffe (SB),,,
101328,Wilkinson at Lindsay (NB),48.49224,-123.399861,101328,0,,Wilkinson at Lindsay (NB),,,
101329,Majestic at Edgemont (NB),48.4901115,-123.3298545,101329,0,,Majestic at Edgemont (NB),,,
101330,Goldstream at Wale (EB),48.44357,-123.475034,101330,0,,Goldstream at Wale (EB),,,
101331,Gordon Head at Sage (SB),48.48138975,-123.3053187,101331,0,,Gordon Head at Sage (SB),,,
101332,Gordon Head at Sage (NB),48.481401,-123.305063,101332,0,,Gordon Head at Sage (NB),,,
101333,Chatterton at Royal Oak (EB),48.494626,-123.384616,101333,0,,Chatterton at Royal Oak (EB),,,
101334,Westshore Pkwy AT Commander Crt (SB),48.44155573,-123.536173,101334,0,,Westshore Pkwy AT Commander Crt (SB),,,
101335,Chatterton at Royal Oak (WB),48.494695,-123.384419,101335,0,,Chatterton at Royal Oak (WB),,,
101336,Benhomer at Metchosin (EB),48.417047,-123.483395,101336,0,,Benhomer at Metchosin (EB),,,
101337,Lagoon at Christopher (WB),48.420312,-123.484137,101337,0,,Lagoon at Christopher (WB),,,
101338,Metchosin at Farview (NB),48.4185,-123.483975,101338,0,,Metchosin at Farview (NB),,,
101339,Metchosin at Daniel (SB),48.417896,-123.483805,101339,0,,Metchosin at Daniel (SB),,,
101340,Lagoon at Christopher (EB),48.420186,-123.484063,101340,0,,Lagoon at Christopher (EB),,,
101341,Interurban at Hector (SB),48.4891,-123.418049,101341,0,,Interurban at Hector (SB),,,
101342,Atkins 370 block (WB),48.447645,-123.476947,101342,0,,Atkins 370 block (WB),,,
101343,Benhomer at Swindell (WB),48.417191,-123.484395,101343,0,,Benhomer at Swindell (WB),,,
101344,Ferndale at Houlihan (SB),48.48367,-123.305796,101344,0,,Ferndale at Houlihan (SB),,,
101345,West Saanich at Elk Lake (NB),48.495684,-123.389267,101345,0,,West Saanich at Elk Lake (NB),,,
101346,Majestic at Michelle (NB),48.491415,-123.329073,101346,0,,Majestic at Michelle (NB),,,
101347,Interurban at Hector (NB),48.48931274,-123.4181227,101347,0,,Interurban at Hector (NB),,,
101348,Atkins 360 block (EB),48.447549,-123.477439,101348,0,,Atkins 360 block (EB),,,
101349,Ferndale at Houlihan (NB),48.483442,-123.305488,101349,0,,Ferndale at Houlihan (NB),,,
101350,Metchosin at Farview (SB),48.419236,-123.484738,101350,0,,Metchosin at Farview (SB),,,
101351,Chatterton 4540 block (WB),48.496557,-123.383536,101351,0,,Chatterton 4540 block (WB),,,
101352,West Saanich at Elk Lake (SB),48.495789,-123.389623,101352,0,,West Saanich at Elk Lake (SB),,,
101353,Chatterton 4550 block (EB),48.496434,-123.383233,101353,0,,Chatterton 4550 block (EB),,,
101354,Majestic at Ash (SB),48.492107,-123.328855,101354,0,,Majestic at Ash (SB),,,
101355,Tyndall at El Sareno (NB),48.488053,-123.318449,101355,0,,Tyndall at El Sareno (NB),,,
101356,Emily Carr at Rithetwood (SB),48.496992,-123.366462,101356,0,,Emily Carr at Rithetwood (SB),,,
101357,Tyndall at Grandview (SB),48.488803,-123.318241,101357,0,,Tyndall at Grandview (SB),,,
101358,Ferndale at Evergreen (EB),48.48502,-123.307305,101358,0,,Ferndale at Evergreen (EB),,,
101359,Ferndale at Grandview (WB),48.485251,-123.307676,101359,0,,Ferndale at Grandview (WB),,,
101360,Wilkinson at Greenlea (EB),48.495357,-123.397236,101360,0,,Wilkinson at Greenlea (EB),,,
101361,Ash at Bissenden (EB),48.491145,-123.324054,101361,0,,Ash at Bissenden (EB),,,
101362,Royal Oak 920 block (EB),48.497499,-123.372937,101362,0,,Royal Oak 920 block (EB),,,
101363,Ash at Torquay (EB),48.490598,-123.321852,101363,0,,Ash at Torquay (EB),,,
101364,Wilkinson at Greenlea (WB),48.49527208,-123.39784,101364,0,,Wilkinson at Greenlea (WB),,,
101365,Camosun Interurban,48.490531,-123.418723,101365,0,,Camosun Interurban,,,
101366,Chatterton at Royal Oak (NB),48.497085,-123.379804,101366,0,,Chatterton at Royal Oak (NB),,,
101367,Ash at Bissenden (WB),48.491439,-123.324659,101367,0,,Ash at Bissenden (WB),,,
101368,Ash at Torquay (WB),48.490704,-123.32175,101368,0,,Ash at Torquay (WB),,,
101369,Chatterton at Royal Oak (SB),48.497131,-123.380031,101369,0,,Chatterton at Royal Oak (SB),,,
101370,Royal Oak at Chatterton (EB),48.49749,-123.377627,101370,0,,Royal Oak at Chatterton (EB),,,
101371,Metchosin at Painter (NB),48.42186856,-123.4868169,101371,0,,Metchosin at Painter (NB),,,
101372,Royal Oak at Boulderwood (WB),48.497732,-123.373938,101372,0,,Royal Oak at Boulderwood (WB),,,
101373,West Park 1900 block (WB),48.462932,-123.467228,101373,0,,West Park 1900 block (WB),,,
101374,Atkins at Crystalview (NB),48.450047,-123.4781,101374,0,,Atkins at Crystalview (NB),,,
101375,Interurban at Main Entrance (NB),48.490682,-123.419288,101375,0,,Interurban at Main Entrance (NB),,,
101376,Metchosin at Sangster (SB),48.42135488,-123.4867346,101376,0,,Metchosin at Sangster (SB),,,
101377,Atkins at Crystalview (SB),48.449961,-123.478264,101377,0,,Atkins at Crystalview (SB),,,
101378,Goldstream at Kristina (EB),48.445251,-123.481065,101378,0,,Goldstream at Kristina (EB),,,
101379,Ferndale at Saltair (SB),48.486321,-123.30787,101379,0,,Ferndale at Saltair (SB),,,
101380,Goldstream at Kristina (WB),48.445402,-123.481137,101380,0,,Goldstream at Kristina (WB),,,
101381,Royal Oak at Chatterton (EB),48.498039,-123.380587,101381,0,,Royal Oak at Chatterton (EB),,,
101382,Royal Oak at Tanglewood (EB),48.498457,-123.369531,101382,0,,Royal Oak at Tanglewood (EB),,,
101384,Emily Carr at Carolwood (NB),48.498435,-123.366068,101384,0,,Emily Carr at Carolwood (NB),,,
101385,Benhomer at Tibbitt (EB),48.417803,-123.487486,101385,0,,Benhomer at Tibbitt (EB),,,
101386,VI Technology Park Main Entrance,48.493861,-123.409899,101386,0,,VI Technology Park Main Entrance,,,
101387,Cordova Bay at Ash (NB),48.495889,-123.335847,101387,0,,Cordova Bay at Ash (NB),,,
101388,Metchosin at Raynerwood (NB),48.424179,-123.488271,101388,0,,Metchosin at Raynerwood (NB),,,
101389,Wilkinson 4530 block (SB),48.49724931,-123.3948679,101389,0,,Wilkinson 4530 block (SB),,,
101390,Ferndale at Saltair (NB),48.486693,-123.30756,101390,0,,Ferndale at Saltair (NB),,,
101391,Markham 4470 block (EB),48.494184,-123.411748,101391,0,,Markham 4470 block (EB),,,
101392,Markham at West Saanich (SB),48.500186,-123.403234,101392,0,,Markham at West Saanich (SB),,,
101393,Royal Oak at Tanglewood (WB),48.498692,-123.369353,101393,0,,Royal Oak at Tanglewood (WB),,,
101394,Markham at West Saanich (NB),48.500042,-123.403102,101394,0,,Markham at West Saanich (NB),,,
101395,Markham 4470 block (WB),48.494375,-123.411737,101395,0,,Markham 4470 block (WB),,,
101396,Tyndall at Leabrook (NB),48.490411,-123.317097,101396,0,,Tyndall at Leabrook (NB),,,
101397,Wilkinson 4560 block (NB),48.497207,-123.394704,101397,0,,Wilkinson 4560 block (NB),,,
101398,Benhomer at Painter (WB),48.41826,-123.488746,101398,0,,Benhomer at Painter (WB),,,
101399,West Saanich at Pipeline (WB),48.497756,-123.392205,101399,0,,West Saanich at Pipeline (WB),,,
101400,Royal Oak Exchange Bay A,48.49810052,-123.3889509,101400,0,800011,Royal Oak Exchange Bay A,,,
101401,Royal Oak Exchange Bay I,48.498626,-123.38424,101401,0,800011,Royal Oak Exchange Bay I,,,
101402,Royal Oak at Falaise (WB),48.498707,-123.38212,101402,0,,Royal Oak at Falaise (WB),,,
101403,Markham 4540 block (NB),48.497007,-123.404914,101403,0,,Markham 4540 block (NB),,,
101404,Emily Carr at Carolwood (EB),48.499206,-123.366823,101404,0,,Emily Carr at Carolwood (EB),,,
101405,Tyndall at Barrie (SB),48.490994,-123.316957,101405,0,,Tyndall at Barrie (SB),,,
101406,Markham 4530 block (SB),48.496377,-123.405448,101406,0,,Markham 4530 block (SB),,,
101407,Royal Oak Exchange Bay H,48.49869111,-123.3859581,101407,0,800011,Royal Oak Exchange Bay H,,,
101408,Royal Oak Exchange Bay F,48.498922,-123.387503,101408,0,800011,Royal Oak Exchange Bay F,,,
101409,Painter at Sue Mar (NB),48.417189,-123.489541,101409,0,,Painter at Sue Mar (NB),,,
101410,Ferndale at Seawood (EB),48.491118,-123.315417,101410,0,,Ferndale at Seawood (EB),,,
101411,Interurban at Hughes (SB),48.491635,-123.419757,101411,0,,Interurban at Hughes (SB),,,
101412,Royal Oak at West Saanich (EB),48.498494,-123.393134,101412,0,,Royal Oak at West Saanich (EB),,,
101413,Royal Oak at Emily Carr (SB),48.49991,-123.367109,101413,0,,Royal Oak at Emily Carr (SB),,,
101414,Royal Oak Exchange Bay C,48.499008,-123.388907,101414,0,800011,Royal Oak Exchange Bay C,,,
101415,Goldstream at Vantilburg (EB),48.445681,-123.483682,101415,0,,Goldstream at Vantilburg (EB),,,
101416,Royal Oak Exchange Bay E,48.499147,-123.387367,101416,0,800011,Royal Oak Exchange Bay E,,,
101417,Painter at Bidwell (SB),48.417048,-123.489831,101417,0,,Painter at Bidwell (SB),,,
101418,Royal Oak at Amblewood (NB),48.499874,-123.366893,101418,0,,Royal Oak at Amblewood (NB),,,
101419,Sooke at Acacia (EB),48.437035,-123.486583,101419,0,,Sooke at Acacia (EB),,,
101420,Ferndale at Seawood (WB),48.491137,-123.314989,101420,0,,Ferndale at Seawood (WB),,,
101421,Ferndale at Pomona (EB),48.490082,-123.31158,101421,0,,Ferndale at Pomona (EB),,,
101422,Ferndale at Pauls (NB),48.488407,-123.306978,101422,0,,Ferndale at Pauls (NB),,,
101423,Ferndale at Pauls (SB),48.488319,-123.307198,101423,0,,Ferndale at Pauls (SB),,,
101424,Royal Oak Exchange Bay D,48.499234,-123.388704,101424,0,800011,Royal Oak Exchange Bay D,,,
101425,Sooke at Mount View (WB),48.436717,-123.487438,101425,0,,Sooke at Mount View (WB),,,
101426,Ferndale at Pomona (WB),48.49028367,-123.3117935,101426,0,,Ferndale at Pomona (WB),,,
101427,Metchosin at Wishart (SB),48.42604632,-123.4903518,101427,0,,Metchosin at Wishart (SB),,,
101428,Ferndale at Vantreight (EB),48.489215,-123.308391,101428,0,,Ferndale at Vantreight (EB),,,
101429,Royal Oak at Smokey Smith (WB),48.499159,-123.392141,101429,0,,Royal Oak at Smokey Smith (WB),,,
101430,Royal Oak Exchange Bay B,48.498475,-123.388654,101430,0,800011,Royal Oak Exchange Bay B,,,
101431,Ferndale at Vantreight (WB),48.48936249,-123.3084313,101431,0,,Ferndale at Vantreight (WB),,,
101432,Goldstream at Vantilburg (WB),48.445959,-123.484705,101432,0,,Goldstream at Vantilburg (WB),,,
101433,Wishart at Allandale (NB),48.424649,-123.491438,101433,0,,Wishart at Allandale (NB),,,
101434,Interurban at Conway (SB),48.493481,-123.419639,101434,0,,Interurban at Conway (SB),,,
101435,Interurban at Conway (NB),48.493572,-123.41944,101435,0,,Interurban at Conway (NB),,,
101436,Metchosin at Wishart (NB),48.427202,-123.491559,101436,0,,Metchosin at Wishart (NB),,,
101437,Sooke 2210 block (EB),48.435355,-123.489843,101437,0,,Sooke 2210 block (EB),,,
101438,Elk Lake at Caselton (NB),48.501185,-123.386171,101438,0,,Elk Lake at Caselton (NB),,,
101439,Elk Lake 4630 block (SB),48.500397,-123.387051,101439,0,,Elk Lake 4630 block (SB),,,
101440,Royal Oak at Lochside (WB),48.501345,-123.362595,101440,0,,Royal Oak at Lochside (WB),,,
101441,Dressler 440 block (EB),48.416442,-123.492505,101441,0,,Dressler 440 block (EB),,,
101442,Atkins at Leggett (EB),48.450006,-123.484339,101442,0,,Atkins at Leggett (EB),,,
101443,Sooke 2210 block (WB),48.43545,-123.489944,101443,0,,Sooke 2210 block (WB),,,
101444,Wishart at Owens (NB),48.421966,-123.492957,101444,0,,Wishart at Owens (NB),,,
101445,Metchosin at Laren (SB),48.427865,-123.492577,101445,0,,Metchosin at Laren (SB),,,
101446,Royal Oak at Lochside (EB),48.501752,-123.360841,101446,0,,Royal Oak at Lochside (EB),,,
101447,Dressler 430 block (WB),48.416536,-123.492385,101447,0,,Dressler 430 block (WB),,,
101448,Royal Oak Exchange Bay G,48.4988597,-123.3869398,101448,0,800011,Royal Oak Exchange Bay G,,,
101449,Markham at Parking Lot 3 (EB),48.492963,-123.414232,101449,0,,Markham at Parking Lot 3 (EB),,,
101450,Metchosin at Laren (NB),48.42805457,-123.4925628,101450,0,,Metchosin at Laren (NB),,,
101451,Metchosin at Farhill (NB),48.400354,-123.49002,101451,0,,Metchosin at Farhill (NB),,,
101452,Kelly at Sooke (WB),48.435236,-123.491981,101452,0,,Kelly at Sooke (WB),,,
101453,Sooke at Heatherly (EB),48.434393,-123.492274,101453,0,,Sooke at Heatherly (EB),,,
101454,Royal Oak at McMorran (WB),48.502553,-123.359383,101454,0,,Royal Oak at McMorran (WB),,,
101455,Metchosin at Farhill (WB),48.400087,-123.49068,101455,0,,Metchosin at Farhill (WB),,,
101456,Goldstream at Grainger (EB),48.446243,-123.487444,101456,0,,Goldstream at Grainger (EB),,,
101457,Selwyn at Selwyn Oaks (NB),48.450458,-123.485824,101457,0,,Selwyn at Selwyn Oaks (NB),,,
101458,Dressler at Wishart (EB),48.416847,-123.494437,101458,0,,Dressler at Wishart (EB),,,
101459,Markham at Parking Lot 3 (WB),48.493011,-123.414674,101459,0,,Markham at Parking Lot 3 (WB),,,
101460,Kelly at Sooke (EB),48.435164,-123.492188,101460,0,,Kelly at Sooke (EB),,,
101461,Interurban at Delmar (NB),48.495206,-123.419362,101461,0,,Interurban at Delmar (NB),,,
101462,Selwyn at Selwyn Oaks (SB),48.450401,-123.486008,101462,0,,Selwyn at Selwyn Oaks (SB),,,
101463,Sooke at Ridley (WB),48.434265,-123.493066,101463,0,,Sooke at Ridley (WB),,,
101464,Wishart at Stornoway (NB),48.41881294,-123.494992,101464,0,,Wishart at Stornoway (NB),,,
101465,Colwood Exchange Bay C,48.4451319,-123.4665205,101465,0,800017,Colwood Exchange Bay C,,,
101466,Wishart at Webb (NB),48.417902,-123.495088,101466,0,,Wishart at Webb (NB),,,
101467,Goldstream at Grainger (WB),48.446417,-123.487709,101467,0,,Goldstream at Grainger (WB),,,
101468,Wishart at Acland (NB),48.420401,-123.495354,101468,0,,Wishart at Acland (NB),,,
101469,Colwood Exchange Bay D,48.44510387,-123.466342,101469,0,800017,Colwood Exchange Bay D,,,
101470,Wishart at Rockwood (NB),48.416099,-123.495582,101470,0,,Wishart at Rockwood (NB),,,
101471,Selwyn at Downhome (NB),48.452411,-123.486029,101471,0,,Selwyn at Downhome (NB),,,
101472,Royal Oak at Firbank (EB),48.503316,-123.356405,101472,0,,Royal Oak at Firbank (EB),,,
101473,Metchosin at Eiderwood (NB),48.430774,-123.494878,101473,0,,Metchosin at Eiderwood (NB),,,
101474,Wishart at Dressler (SB),48.4173165,-123.4956186,101474,0,,Wishart at Dressler (SB),,,
101475,Cordova Bay 4560 block (SB),48.5017,-123.343306,101475,0,,Cordova Bay 4560 block (SB),,,
101476,Cordova Bay at Westbank (WB),48.50252,-123.343984,101476,0,,Cordova Bay at Westbank (WB),,,
101477,Elk Lake at Marsett (NB),48.50400267,-123.3856276,101477,0,,Elk Lake at Marsett (NB),,,
101478,Elk Lake at Marsett (SB),48.503303,-123.385881,101478,0,,Elk Lake at Marsett (SB),,,
101479,Metchosin at Trout (NB),48.431984,-123.495339,101479,0,,Metchosin at Trout (NB),,,
101480,Metchosin at Cedarcrest (SB),48.431338,-123.495297,101480,0,,Metchosin at Cedarcrest (SB),,,
101481,Royal Oak at Blenkinsop (WB),48.503661,-123.355144,101481,0,,Royal Oak at Blenkinsop (WB),,,
101482,Stornoway at Strathdee (SB),48.418576,-123.496393,101482,0,,Stornoway at Strathdee (SB),,,
101483,Cordova Bay at Lavinia (EB),48.50329,-123.349516,101483,0,,Cordova Bay at Lavinia (EB),,,
101484,Selwyn at Wynwood (SB),48.453111,-123.486504,101484,0,,Selwyn at Wynwood (SB),,,
101485,Cordova Bay at Lavinia (WB),48.503433,-123.349561,101485,0,,Cordova Bay at Lavinia (WB),,,
101486,Kelly at Metchosin (EB),48.43582,-123.494748,101486,0,,Kelly at Metchosin (EB),,,
101487,Cairndale at Willowdale (EB),48.419873,-123.497214,101487,0,,Cairndale at Willowdale (EB),,,
101488,Kelly at Metchosin (WB),48.436243,-123.495933,101488,0,,Kelly at Metchosin (WB),,,
101489,Westshore Pkwy AT Kettle Lake Dr (NB),48.45412479,-123.5413988,101489,0,,Westshore Pkwy AT Kettle Lake Dr (NB),,,
101490,Interurban at Viaduct Ave W (SB),48.4984,-123.419382,101490,0,,Interurban at Viaduct (SB),,,
101491,Westshore Pkwy at Kettle Lake Dr (SB),48.45369111,-123.5416975,101491,0,,Westshore Pkwy at Kettle Lake Dr (SB),,,
101492,Selwyn at Leckfield (NB),48.455696,-123.486663,101492,0,,Selwyn at Leckfield (NB),,,
101493,Interurban at Viaduct Ave W (NB),48.499104,-123.419156,101493,0,,Interurban at Viaduct (NB),,,
101494,Selwyn at Mill Hill (EB),48.456026,-123.48708,101494,0,,Selwyn at Mill Hill (EB),,,
101495,Cairndale at Brenda (EB),48.42033954,-123.4992289,101495,0,,Cairndale at Brenda (EB),,,
101496,Wishart 3480 block (NB),48.411773,-123.498551,101496,0,,Wishart 3480 block (NB),,,
101497,Sooke at Carran (EB),48.431978,-123.49793,101497,0,,Sooke at Carran (EB),,,
101498,Stornoway at Rothnie (WB),48.418969,-123.499466,101498,0,,Stornoway at Rothnie (WB),,,
101499,Metchosin at Pelican (EB),48.398534,-123.494515,101499,0,,Metchosin at Pelican (EB),,,
101500,Quayle at Beaver (EB),48.501412,-123.413928,101500,0,,Quayle at Beaver (EB),,,
101501,Sooke 4110 block (SB),48.411325,-123.585872,101501,0,,Sooke 4110 block (SB),,,
101502,Duke Rd E at Haystock (NB),48.397117,-123.495453,101502,0,,Duke at Haystock (NB),,,
101503,Beaver at Quayle (SB),48.50160972,-123.4138242,101503,0,,Beaver at Quayle (SB),,,
101504,Metchosin at Pelican (WB),48.398586,-123.495421,101504,0,,Metchosin at Pelican (WB),,,
101505,Sooke at Lynnlark (WB),48.431674,-123.498887,101505,0,,Sooke at Lynnlark (WB),,,
101506,Duke Rd E at Haystock (SB),48.396819,-123.495729,101506,0,,Duke at Haystock (SB),,,
101507,Goldstream at Granderson (EB),48.44691118,-123.4940633,101507,0,,Goldstream at Granderson (EB),,,
101508,Wishart at Bunker (NB),48.409399,-123.499852,101508,0,,Wishart at Bunker (NB),,,
101509,Kelly at Pickford (EB),48.436785,-123.498571,101509,0,,Kelly at Pickford (EB),,,
101510,Selwyn at Wentwich (WB),48.456685,-123.488866,101510,0,,Selwyn at Wentwich (WB),,,
101511,Latoria at Wishart (WB),48.406468,-123.500968,101511,0,,Latoria at Wishart (WB),,,
101512,Cordova Bay at Mysty (SB),48.50615,-123.355375,101512,0,,Cordova Bay at Mysty (SB),,,
101513,Goldstream at Aldwynd (WB),48.447092,-123.494238,101513,0,,Goldstream at Aldwynd (WB),,,
101514,Cordova Bay at Timber (WB),48.506823,-123.356101,101514,0,,Cordova Bay at Timber (WB),,,
101515,Stornoway at Cairndale (NB),48.42098,-123.501573,101515,0,,Stornoway at Cairndale (NB),,,
101516,Veteran Memorial 2820 block (NB),48.446086,-123.496026,101516,0,,Veteran Memorial 2820 block (NB),,,
101517,Duke Rd E at Dutnall (NB),48.393609,-123.495685,101517,0,,Duke at Dutnall (NB),,,
101518,Selwyn at Wentwich (EB),48.457047,-123.489868,101518,0,,Selwyn at Wentwich (EB),,,
101519,Kelly at Pickford (WB),48.437183,-123.499636,101519,0,,Kelly at Pickford (WB),,,
101520,Veteran Memorial at Station (SB),48.445968,-123.496502,101520,0,,Veteran Memorial at Station (SB),,,
101521,Veteran Memorial at Hoffman (NB),48.45024188,-123.4950546,101521,0,,Veteran Memorial at Hoffman (NB),,,
101522,Duke Rd E at Dutnall (SB),48.393054,-123.496082,101522,0,,Duke at Dutnall (SB),,,
101523,Cordova Bay at Galey (SB),48.508327,-123.358108,101523,0,,Cordova Bay at Galey (SB),,,
101524,Beaver Lake at West Saanich (EB),48.505009,-123.407911,101524,0,,Beaver Lake at West Saanich (EB),,,
101525,Veteran Memorial at Percy (SB),48.450416,-123.495443,101525,0,,Veteran Memorial at Percy (SB),,,
101526,Quayle at Elk (EB),48.502636,-123.418572,101526,0,,Quayle at Elk (EB),,,
101527,Veteran Memorial at Allandale (SB),48.428033,-123.502333,101527,0,,Veteran Memorial at Allandale (SB),,,
101528,Quayle at Elk (WB),48.502746,-123.41852,101528,0,,Quayle at Elk (WB),,,
101529,Cordova Bay at Galey (NB),48.508504,-123.35809,101529,0,,Cordova Bay at Galey (NB),,,
101530,Veteran Memorial 3240 block (NB),48.430473,-123.502821,101530,0,,Veteran Memorial 3240 block (NB),,,
101531,Veteran Memorial at Cairndale (NB),48.421908,-123.503796,101531,0,,Veteran Memorial at Cairndale (NB),,,
101532,Cairndale at Veteran Memorial (EB),48.421284,-123.503608,101532,0,,Cairndale at Veteran Memorial (EB),,,
101533,Latoria at Pondside (EB),48.406604,-123.502465,101533,0,,Latoria at Pondside (EB),,,
101534,Langford Exchange Bay B,48.445454,-123.505016,101534,0,800003,Langford Exchange Bay B,,,
101535,Veteran Memorial Pky (NB),48.452507,-123.495186,101535,0,,Veteran Memorial Pky (NB),,,
101536,Beaver at West Saanich (WB),48.50512919,-123.408011,101536,0,,Beaver at West Saanich (WB),,,
101537,Duke Rd E at Chapel Heights (NB),48.390961,-123.496998,101537,0,,Duke at Chapel Heights (NB),,,
101538,Elk Lake at Beaver Lake (NB),48.509524,-123.384475,101538,0,,Elk Lake at Beaver Lake (NB),,,
101539,Goldstream at Bryn Maur (EB),48.448091,-123.497393,101539,0,,Goldstream at Bryn Maur (EB),,,
101540,Elk Lake at Beaver Lake (SB),48.509243,-123.384725,101540,0,,Elk Lake at Beaver Lake (SB),,,
101541,Strandlund at Duncan (WB),48.45683241,-123.4927996,101541,0,,Strandlund at Duncan (WB),,,
101542,Langford Exchange Bay C,48.44553,-123.504662,101542,0,800003,Langford Exchange Bay C,,,
101543,Strandlund at Duncan (EB),48.456623,-123.493457,101543,0,,Strandlund at Duncan (EB),,,
101544,Treanor at Rockcliffe (WB),48.465595,-123.486783,101544,0,,Treanor at Rockcliffe (WB),,,
101545,Duke Rd E at Chapel Heights (SB),48.39049181,-123.4975342,101545,0,,Duke at Chapel Heights (SB),,,
101546,Goldstream at Claude (WB),48.44892,-123.498993,101546,0,,Goldstream at Claude (WB),,,
101547,Goldstream at 1200 Block (WB),48.45049009,-123.5264508,101547,0,,Goldstream at 1200 Block (WB),,,
101548,Sooke at Fulton (NB),48.429915,-123.505562,101548,0,,Sooke at Fulton (NB),,,
101549,Langofrd Parkway at Eagle Ridge Arena,48.44336339,-123.519644,101549,0,,Langofrd Parkway at Eagle Ridge Arena,,,
